3771.016,13.86,3771.016,1.735,
3247.632,30.379,3247.632,34.047,
5838.915,83.382,5838.915,80.545,
3595.692,22.855,3595.692,38.802,
5685.416,33.169,5685.416,28.302,
4511.493,61.715,4511.493,73.74,
2662.144,13.659,2662.144,26.803,
5161.994,77.086,5161.994,47.699,
4745.708,35.746,4745.708,45.06,
3854.735,36.496,3854.735,85.549,
4006.5,81.727,4006.5,90.932,
3948.17,85.019,3948.17,6.539,
6197.472,52.967,6197.472,49.996,
5652.007,74.763,5652.007,89.478,
5105.043,21.171,5105.043,96.114,
4293.946,78.915,4293.946,12.972,
6571.133,98.235,6571.133,63.345,
9671.328,79.053,9671.328,21.923,
6343.705,3.486,6343.705,14.64,
4571.807,73.472,4571.807,25.12,
4983.41,86.452,4983.41,29.179,
6339.041,79.024,6339.041,72.983,
3308.977,58.37,3308.977,57.27,
3686.812,89.252,3686.812,99.385,
7228.4,96.255,7228.4,59.414,
6744.33,7.612,6744.33,36.974,
2736.929,9.633,2736.929,54.406,
4645.72,96.109,4645.72,31.511,
4343.753,1.95,4343.753,50.311,
3923.168,66.911,3923.168,87.498,
7021.361,16.151,7021.361,21.679,
4611.94,97.325,4611.94,74.729,
5736.656,27.114,5736.656,26.538,
4945.444,66.984,4945.444,13.369,
4529.885,32.349,4529.885,27.52,
3875.541,0.155,3875.541,33.81,
5092.081,96.81,5092.081,92.888,
4981.301,45.817,4981.301,76.752,
4422.199,27.64,4422.199,5.288,
4169.766,43.471,4169.766,58.859,
4120.29,90.367,4120.29,98.72,
4046.202,3.593,4046.202,79.81,
4289.697,29.285,4289.697,77.539,
4092.181,78.239,4092.181,87.664,
4488.073,21.687,4488.073,45.2,
4455.279,9.523,4455.279,51.228,
6373.174,78.127,6373.174,85.02,
4450.921,21.492,4450.921,10.455,
3899.028,99.016,3899.028,90.432,
5119.713,64.413,5119.713,88.9,
5685.246,11.65,5685.246,37.947,
3136.12,29.541,3136.12,55.869,
4952.163,41.152,4952.163,32.542,
5357.099,27.174,5357.099,20.138,
4357.446,13.818,4357.446,32.168,
3206.432,61.095,3206.432,21.979,
3892.886,52.029,3892.886,75.806,
9013.447,38.492,9013.447,65.721,
7904.564,96.138,7904.564,97.771,
5777.177,26.017,5777.177,1.19,
3679.294,80.632,3679.294,9.887,
2780.043,99.839,2780.043,19.1,
2516.859,99.421,2516.859,72.729,
5881.115,40.404,5881.115,72.845,
6030.528,18.202,6030.528,57.277,
4057.391,91.048,4057.391,77.113,
4107.372,30.667,4107.372,19.149,
6603.177,33.704,6603.177,62.372,
5083.118,9.676,5083.118,69.0,
7043.327,34.646,7043.327,83.513,
4430.93,74.555,4430.93,24.708,
4168.032,78.559,4168.032,90.783,
6731.648,81.33,6731.648,73.677,
3859.773,40.145,3859.773,71.653,
3421.288,43.962,3421.288,56.856,
7180.658,39.103,7180.658,63.367,
2899.638,11.552,2899.638,10.012,
6511.149,86.5,6511.149,17.646,
2239.548,58.994,2239.548,62.36,
4588.131,58.382,4588.131,71.409,
7228.115,96.726,7228.115,97.789,
6477.479,25.941,6477.479,40.339,
5662.12,68.955,5662.12,29.773,
4385.692,30.638,4385.692,5.746,
5525.839,89.166,5525.839,27.45,
6463.858,17.37,6463.858,9.418,
3797.122,56.729,3797.122,57.396,
4880.306,29.128,4880.306,6.004,
3512.136,9.051,3512.136,73.343,
6864.769,22.53,6864.769,47.98,
4374.802,90.016,4374.802,94.323,
5392.91,85.198,5392.91,94.335,
4127.794,57.322,4127.794,60.709,
4651.12,23.163,4651.12,40.892,
6263.279,8.871,6263.279,47.137,
4531.309,39.314,4531.309,67.488,
5470.676,81.486,5470.676,41.48,
2923.291,42.341,2923.291,85.282,
5342.927,64.017,5342.927,69.845,
4577.274,9.748,4577.274,46.036,
3581.987,71.292,3581.987,58.991,
3697.542,78.176,3697.542,44.463,
4253.696,45.369,4253.696,79.62,
8830.692,49.625,8830.692,4.597,
4378.171,86.219,4378.171,6.653,
4657.692,83.133,4657.692,91.646,
6651.424,65.22,6651.424,65.934,
5876.386,88.032,5876.386,31.863,
5894.19,41.733,5894.19,10.688,
3752.76,47.116,3752.76,54.754,
5966.009,85.566,5966.009,85.661,
5057.896,75.897,5057.896,94.275,
4987.828,6.274,4987.828,91.993,
5822.243,67.559,5822.243,98.664,
4077.689,3.99,4077.689,61.725,
2175.502,82.337,2175.502,2.175,
4541.039,85.915,4541.039,87.218,
4433.315,14.71,4433.315,6.217,
4515.668,37.581,4515.668,27.87,
6183.132,12.178,6183.132,2.251,
2880.192,98.655,2880.192,34.125,
