30.618,98.155,30.618,12.235,
44.819,70.229,44.819,92.44,
49.044,54.403,49.044,48.128,
56.244,40.233,56.244,36.953,
31.668,74.07,31.668,48.101,
58.558,97.894,58.558,54.385,
31.646,62.703,31.646,75.715,
53.378,9.231,53.378,78.286,
65.362,64.215,65.362,20.757,
39.997,90.046,39.997,80.948,
39.305,83.257,39.305,41.686,
61.313,90.521,61.313,46.511,
54.586,86.619,54.586,20.838,
56.297,87.938,56.297,84.031,
35.81,97.533,35.81,96.582,
29.003,47.528,29.003,14.667,
33.273,14.809,33.273,83.58,
33.641,93.601,33.641,40.68,
46.141,59.94,46.141,17.422,
55.074,18.338,55.074,5.59,
40.894,79.606,40.894,63.101,
35.37,44.031,35.37,84.649,
51.795,8.487,51.795,8.165,
59.564,46.053,59.564,2.658,
54.112,27.807,54.112,20.853,
50.355,38.446,50.355,62.224,
57.087,38.778,57.087,91.095,
60.087,21.811,60.087,79.699,
63.144,6.895,63.144,88.015,
41.417,94.025,41.417,68.328,
56.897,22.976,56.897,61.399,
58.015,28.337,58.015,78.55,
82.277,69.929,82.277,86.568,
32.527,30.508,32.527,3.92,
38.792,80.394,38.792,2.195,
68.688,96.934,68.688,87.798,
31.712,19.742,31.712,18.84,
28.049,9.045,28.049,20.708,
48.965,31.343,48.965,82.286,
24.967,15.799,24.967,1.216,
40.409,36.592,40.409,60.287,
60.954,75.701,60.954,44.181,
44.497,90.868,44.497,83.895,
72.21,52.552,72.21,59.405,
37.666,58.407,37.666,15.257,
40.5,84.985,40.5,90.996,
24.628,84.04,24.628,32.659,
78.334,78.873,78.334,3.164,
32.968,7.77,32.968,20.517,
70.734,3.811,70.734,21.707,
34.216,89.413,34.216,27.138,
65.694,10.129,65.694,92.097,
46.985,84.77,46.985,6.312,
52.095,21.274,52.095,94.879,
62.293,42.313,62.293,90.101,
53.005,97.9,53.005,66.979,
40.411,69.876,40.411,49.707,
45.156,14.636,45.156,13.586,
47.481,54.577,47.481,88.872,
41.914,38.266,41.914,59.394,
56.807,5.967,56.807,79.993,
46.225,46.903,46.225,80.316,
55.013,32.404,55.013,96.985,
64.356,83.782,64.356,77.157,
67.34,53.652,67.34,20.906,
27.791,96.4,27.791,1.292,
53.596,98.944,53.596,94.419,
56.059,71.993,56.059,19.042,
24.926,39.041,24.926,79.447,
48.778,43.718,48.778,6.234,
65.258,53.269,65.258,28.677,
42.094,8.411,42.094,97.33,
56.913,38.08,56.913,16.046,
34.969,66.431,34.969,74.568,
53.252,22.369,53.252,83.984,
49.447,66.826,49.447,71.684,
41.118,66.614,41.118,55.845,
62.895,16.98,62.895,84.105,
58.002,87.813,58.002,30.857,
63.259,94.852,63.259,22.883,
59.162,70.306,59.162,25.874,
71.833,84.099,71.833,23.201,
39.429,93.712,39.429,53.314,
64.18,37.587,64.18,19.916,
46.116,33.561,46.116,27.873,
39.687,63.192,39.687,32.417,
79.229,67.634,79.229,76.0,
73.197,17.298,73.197,58.958,
44.674,51.583,44.674,81.525,
66.427,86.031,66.427,66.689,
51.129,11.098,51.129,38.483,
44.072,31.993,44.072,77.743,
66.123,34.718,66.123,97.881,
45.9,85.189,45.9,94.036,
50.574,41.296,50.574,88.988,
45.395,60.796,45.395,73.851,
47.28,39.223,47.28,67.727,
49.856,93.578,49.856,71.799,
50.106,90.689,50.106,94.835,
30.823,89.005,30.823,80.418,
48.929,43.588,48.929,74.661,
65.851,4.494,65.851,66.458,
16.964,96.101,16.964,91.858,
46.523,90.722,46.523,77.799,
68.008,14.572,68.008,67.658,
65.786,42.558,65.786,8.01,
53.036,33.973,53.036,20.049,
58.335,31.949,58.335,44.677,
54.283,32.076,54.283,52.869,
50.981,20.941,50.981,94.951,
65.375,83.393,65.375,17.707,
48.384,82.041,48.384,77.16,
48.556,67.0,48.556,89.438,
49.481,85.262,49.481,90.857,
56.536,23.568,56.536,71.36,
26.714,46.402,26.714,29.359,
53.483,31.231,53.483,99.088,
47.313,69.561,47.313,78.591,
28.876,97.361,28.876,43.717,
44.053,58.321,44.053,53.978,
55.587,43.894,55.587,24.257,
38.977,14.72,38.977,63.154,
50.557,97.539,50.557,26.914,
31.844,92.836,31.844,46.422,
51.297,83.008,51.297,94.53,
29.383,24.738,29.383,39.181,
46.336,57.374,46.336,93.337,
65.616,90.513,65.616,20.945,
45.547,16.69,45.547,86.154,
46.112,61.242,46.112,64.118,
47.282,52.236,47.282,41.261,
62.984,4.037,62.984,72.348,
34.527,33.046,34.527,84.383,
39.105,1.628,39.105,3.071,
28.851,43.82,28.851,57.598,
46.377,5.502,46.377,1.75,
71.867,12.896,71.867,83.43,
76.46,11.219,76.46,36.375,
31.62,23.644,31.62,44.995,
30.39,17.286,30.39,9.936,
27.817,14.458,27.817,83.792,
45.264,4.841,45.264,45.859,
38.966,37.465,38.966,85.57,
33.624,54.418,33.624,86.817,
35.401,64.149,35.401,71.701,
53.619,98.188,53.619,20.863,
40.697,97.248,40.697,38.532,
66.683,91.303,66.683,50.489,
60.483,72.637,60.483,90.486,
44.512,74.393,44.512,49.989,
76.151,12.328,76.151,93.961,
89.468,90.719,89.468,14.44,
51.964,20.277,51.964,38.593,
55.204,16.167,55.204,89.624,
51.71,96.415,51.71,30.022,
54.471,57.961,54.471,86.39,
41.508,81.086,41.508,54.044,
25.478,78.922,25.478,25.237,
48.489,32.069,48.489,45.853,
57.755,8.032,57.755,27.302,
60.154,79.383,60.154,70.083,
45.401,5.253,45.401,66.481,
47.817,99.294,47.817,67.418,
37.031,58.763,37.031,24.068,
42.101,98.249,42.101,51.8,
46.928,6.171,46.928,42.089,
74.799,99.896,74.799,48.582,
53.576,87.764,53.576,54.388,
67.297,83.937,67.297,48.469,
37.659,59.488,37.659,85.615,
62.433,34.228,62.433,14.665,
56.689,16.085,56.689,47.359,
55.225,15.372,55.225,21.391,
51.651,0.731,51.651,28.005,
57.72,11.986,57.72,20.758,
51.942,6.482,51.942,68.287,
34.203,32.894,34.203,31.991,
81.707,6.987,81.707,38.028,
80.555,3.68,80.555,22.047,
54.057,89.185,54.057,81.248,
52.447,45.368,52.447,99.945,
73.184,99.059,73.184,76.583,
62.595,64.421,62.595,78.428,
63.811,53.049,63.811,67.887,
60.669,59.819,60.669,66.091,
65.406,12.336,65.406,55.894,
43.681,86.682,43.681,40.665,
48.424,64.979,48.424,6.013,
69.397,2.709,69.397,19.907,
47.558,11.753,47.558,19.604,
56.963,63.642,56.963,90.37,
76.856,5.535,76.856,36.458,
59.558,27.031,59.558,76.305,
50.358,51.249,50.358,84.803,
56.913,69.792,56.913,31.056,
37.611,33.579,37.611,71.755,
47.612,24.321,47.612,11.512,
53.416,3.095,53.416,11.972,
50.114,90.412,50.114,52.541,
51.738,17.89,51.738,25.127,
35.04,85.763,35.04,92.809,
47.954,7.499,47.954,93.899,
43.983,56.572,43.983,15.961,
45.079,98.6,45.079,63.313,
71.314,81.505,71.314,61.89,
67.801,17.866,67.801,79.545,
79.988,67.305,79.988,31.658,
49.33,66.38,49.33,11.742,
59.631,52.337,59.631,56.596,
81.058,42.111,81.058,73.904,
87.376,5.576,87.376,27.22,
51.254,72.231,51.254,65.577,
44.064,32.869,44.064,80.818,
