58.184,27.548,58.184,23.462,
33.315,25.336,33.315,6.427,
37.2,74.939,37.2,36.585,
54.927,80.01,54.927,62.381,
41.491,23.483,41.491,93.561,
45.729,4.102,45.729,14.668,
80.145,2.539,80.145,12.282,
75.936,87.729,75.936,59.778,
40.26,88.295,40.26,38.065,
56.229,89.855,56.229,2.917,
25.169,39.454,25.169,2.805,
35.084,89.272,35.084,64.818,
37.829,46.66,37.829,79.548,
48.546,2.884,48.546,53.561,
35.71,32.996,35.71,55.185,
52.465,20.993,52.465,46.247,
29.239,2.765,29.239,79.65,
71.239,1.961,71.239,6.315,
73.307,86.253,73.307,1.24,
21.682,1.922,21.682,8.884,
62.144,69.282,62.144,64.599,
26.841,89.145,26.841,58.703,
68.073,28.094,68.073,30.403,
54.053,7.194,54.053,63.132,
46.127,12.492,46.127,73.95,
37.035,6.22,37.035,66.023,
74.479,33.115,74.479,33.612,
55.025,57.509,55.025,57.459,
39.029,12.38,39.029,9.502,
44.45,2.836,44.45,49.017,
34.561,52.834,34.561,57.745,
61.274,67.231,61.274,44.55,
54.613,61.523,54.613,86.353,
66.256,81.445,66.256,42.436,
57.985,44.491,57.985,35.024,
59.061,18.679,59.061,76.838,
26.064,51.618,26.064,13.023,
36.781,49.102,36.781,42.707,
42.648,8.751,42.648,76.863,
56.781,55.203,56.781,52.112,
47.674,21.453,47.674,52.632,
49.985,31.209,49.985,37.913,
23.019,72.66,23.019,46.592,
23.526,10.618,23.526,54.911,
56.396,65.177,56.396,42.05,
49.269,27.282,49.269,28.272,
53.789,79.172,53.789,50.54,
63.782,17.576,63.782,64.396,
51.495,24.67,51.495,71.001,
46.06,13.82,46.06,70.332,
70.873,69.58,70.873,11.89,
55.875,62.451,55.875,24.422,
51.974,14.858,51.974,48.062,
62.936,24.353,62.936,3.09,
80.408,70.172,80.408,16.803,
50.998,79.315,50.998,96.49,
31.36,55.8,31.36,5.5,
49.772,61.744,49.772,39.213,
42.005,19.452,42.005,47.228,
42.902,0.591,42.902,41.304,
70.716,10.369,70.716,19.929,
59.858,22.833,59.858,29.593,
51.813,97.238,51.813,39.869,
52.22,6.951,52.22,99.618,
31.338,51.358,31.338,50.705,
28.71,40.483,28.71,34.426,
42.156,41.981,42.156,35.764,
50.346,44.043,50.346,68.092,
40.891,6.837,40.891,23.039,
29.289,73.133,29.289,59.009,
28.928,67.626,28.928,9.913,
52.6,98.62,52.6,90.843,
42.609,57.598,42.609,7.771,
40.527,96.905,40.527,37.48,
51.641,16.339,51.641,95.434,
44.86,51.659,44.86,12.414,
45.837,85.502,45.837,74.751,
57.555,80.369,57.555,72.684,
49.801,8.437,49.801,41.669,
58.392,51.038,58.392,62.845,
43.082,96.569,43.082,21.8,
35.376,47.029,35.376,65.38,
45.788,75.838,45.788,70.721,
57.019,71.35,57.019,70.564,
44.035,67.63,44.035,6.179,
49.534,55.615,49.534,90.988,
75.202,90.378,75.202,21.857,
30.478,53.443,30.478,23.787,
40.694,90.374,40.694,30.539,
75.714,53.259,75.714,7.073,
65.737,23.297,65.737,98.24,
63.208,41.247,63.208,26.148,
45.307,11.619,45.307,60.301,
42.867,81.624,42.867,99.791,
60.63,97.244,60.63,55.438,
55.613,58.482,55.613,17.243,
26.236,93.63,26.236,74.404,
40.539,41.08,40.539,2.463,
42.794,17.12,42.794,96.163,
61.512,92.815,61.512,53.809,
80.874,43.317,80.874,76.401,
63.71,42.989,63.71,44.525,
19.878,91.088,19.878,60.698,
39.466,80.052,39.466,72.221,
40.179,84.136,40.179,17.831,
58.257,5.194,58.257,14.011,
19.495,78.074,19.495,27.462,
16.866,5.929,16.866,78.035,
46.032,69.532,46.032,10.835,
48.87,70.767,48.87,41.818,
59.533,23.101,59.533,63.16,
33.591,68.1,33.591,33.252,
35.863,61.736,35.863,31.963,
45.184,55.122,45.184,40.911,
62.548,66.767,62.548,86.989,
62.657,65.886,62.657,37.036,
61.214,24.757,61.214,44.126,
32.758,51.548,32.758,58.71,
57.131,40.201,57.131,38.325,
38.628,10.366,38.628,20.562,
24.574,5.394,24.574,88.652,
64.366,50.25,64.366,25.838,
59.575,81.836,59.575,62.378,
54.483,72.39,54.483,1.712,
58.213,1.09,58.213,24.387,
59.634,50.983,59.634,9.443,
50.082,37.309,50.082,53.236,
63.064,11.09,63.064,70.324,
27.468,38.466,27.468,15.805,
59.436,74.334,59.436,4.29,
51.626,28.831,51.626,18.777,
50.529,50.472,50.529,99.684,
48.708,11.357,48.708,97.074,
50.501,1.764,50.501,19.836,
38.995,5.346,38.995,56.879,
42.736,96.661,42.736,4.982,
38.634,52.177,38.634,64.04,
45.853,99.454,45.853,46.486,
48.224,9.81,48.224,57.408,
34.961,13.378,34.961,94.416,
45.629,35.447,45.629,71.064,
45.226,6.056,45.226,9.229,
40.291,24.922,40.291,69.404,
50.279,98.232,50.279,83.662,
57.575,37.304,57.575,34.689,
50.659,89.421,50.659,41.863,
69.735,83.627,69.735,97.956,
47.268,27.4,47.268,69.407,
33.368,99.837,33.368,71.065,
30.126,2.379,30.126,40.013,
44.786,55.73,44.786,20.179,
78.295,61.275,78.295,82.649,
60.331,74.055,60.331,19.113,
53.572,92.645,53.572,76.137,
18.22,46.933,18.22,34.785,
68.965,28.664,68.965,67.467,
66.441,40.334,66.441,26.35,
30.14,46.951,30.14,84.735,
41.099,71.645,41.099,84.668,
71.838,32.101,71.838,55.958,
41.453,30.16,41.453,99.357,
49.173,74.445,49.173,50.95,
43.567,85.872,43.567,16.983,
53.705,41.873,53.705,35.065,
37.778,98.006,37.778,45.822,
60.485,59.477,60.485,60.781,
48.272,91.527,48.272,70.145,
44.972,71.321,44.972,25.966,
66.514,17.158,66.514,60.124,
56.842,38.816,56.842,96.09,
43.937,48.488,43.937,2.234,
25.931,50.998,25.931,21.76,
28.288,98.329,28.288,29.406,
30.21,83.396,30.21,82.634,
42.361,55.724,42.361,0.224,
48.89,44.271,48.89,54.133,
40.681,54.889,40.681,62.085,
65.55,89.657,65.55,24.293,
45.076,87.83,45.076,34.519,
102.57,71.928,102.57,84.71,
41.657,63.527,41.657,65.768,
37.794,10.574,37.794,81.721,
60.21,98.281,60.21,48.228,
55.408,38.386,55.408,41.803,
34.623,94.193,34.623,26.509,
43.87,81.437,43.87,78.62,
44.83,25.757,44.83,95.646,
45.507,77.067,45.507,48.254,
34.368,8.123,34.368,66.368,
29.348,20.463,29.348,43.824,
60.056,64.846,60.056,69.382,
48.087,57.523,48.087,11.072,
51.876,47.807,51.876,81.231,
31.763,9.33,31.763,22.416,
37.262,87.459,37.262,80.604,
29.712,21.89,29.712,68.577,
41.609,67.688,41.609,85.832,
43.682,83.697,43.682,14.075,
31.769,26.293,31.769,81.833,
43.456,43.245,43.456,15.744,
52.738,79.467,52.738,17.938,
38.727,88.792,38.727,21.844,
62.613,56.662,62.613,46.754,
56.117,23.45,56.117,53.455,
52.21,10.794,52.21,78.655,
29.27,80.153,29.27,19.538,
49.874,38.028,49.874,46.498,
47.111,73.052,47.111,32.363,
58.581,1.215,58.581,10.79,
85.726,74.593,85.726,70.994,
33.796,1.555,33.796,86.835,
67.284,40.833,67.284,87.07,
40.561,84.172,40.561,42.243,
52.372,81.463,52.372,59.352,
43.807,95.02,43.807,95.745,
73.667,85.566,73.667,81.32,
42.299,28.905,42.299,46.367,
87.275,69.309,87.275,9.582,
38.345,21.408,38.345,75.811,
40.752,7.577,40.752,9.912,
56.501,41.072,56.501,96.262,
59.712,47.975,59.712,12.465,
57.625,32.515,57.625,60.894,
57.313,82.673,57.313,28.04,
63.822,45.918,63.822,14.942,
66.334,71.257,66.334,83.212,
56.452,63.895,56.452,41.537,
70.706,66.032,70.706,3.752,
71.996,2.826,71.996,48.338,
66.528,90.168,66.528,12.943,
73.162,22.469,73.162,48.555,
67.518,58.614,67.518,14.247,
50.622,25.071,50.622,13.087,
46.314,11.893,46.314,96.224,
40.792,63.129,40.792,9.261,
42.277,53.685,42.277,31.698,
52.809,3.612,52.809,96.065,
44.284,44.527,44.284,42.855,
66.583,15.673,66.583,15.786,
43.539,6.03,43.539,69.312,
54.754,58.741,54.754,7.602,
76.14,32.654,76.14,7.127,
63.109,48.384,63.109,69.944,
30.35,91.425,30.35,83.33,
44.404,68.429,44.404,15.357,
51.039,13.862,51.039,92.739,
60.707,79.589,60.707,94.087,
41.228,48.961,41.228,51.667,
34.074,47.183,34.074,10.777,
45.331,51.259,45.331,16.59,
57.035,73.535,57.035,22.42,
49.61,23.776,49.61,74.904,
24.695,74.262,24.695,85.119,
59.223,22.083,59.223,39.639,
54.437,81.885,54.437,12.213,
39.637,52.799,39.637,70.312,
79.442,95.054,42.906,95.054,
49.192,16.975,96.057,16.975,
38.861,67.464,17.726,67.464,
33.739,98.036,68.886,98.036,
19.953,17.194,9.557,17.194,
42.866,39.372,75.472,39.372,
87.561,61.067,28.684,61.067,
19.37,54.647,57.972,54.647,
31.229,44.465,0.338,44.465,
93.369,98.248,75.426,98.248,
46.308,33.434,78.016,33.434,
59.842,92.736,62.518,92.736,
46.088,69.67,0.875,69.67,
43.757,67.823,69.907,67.823,
21.77,61.193,64.621,61.193,
3.894,36.385,74.5,36.385,
20.731,66.139,54.673,66.139,
12.823,50.552,72.778,50.552,
57.786,58.262,85.425,58.262,
77.592,20.794,60.613,20.794,
8.974,3.552,0.056,3.552,
33.345,7.148,58.949,7.148,
62.931,73.573,11.625,73.573,
50.373,63.121,66.346,63.121,
20.987,26.333,8.064,26.333,
44.068,8.963,6.531,8.963,
43.882,86.171,1.227,86.171,
66.743,56.538,92.009,56.538,
40.366,94.443,73.258,94.443,
90.514,97.954,43.164,97.954,
80.902,9.903,62.359,9.903,
61.206,94.826,86.424,94.826,
98.361,46.285,34.391,46.285,
14.677,75.1,4.739,75.1,
6.768,12.548,6.789,12.548,
99.013,15.838,28.965,15.838,
29.091,93.918,26.899,93.918,
38.712,89.396,39.696,89.396,
75.485,87.589,58.124,87.589,
10.291,98.67,95.674,98.67,
54.58,1.89,94.161,1.89,
72.659,66.465,17.12,66.465,
32.093,90.698,4.121,90.698,
10.15,61.659,30.138,61.659,
73.428,32.732,9.481,32.732,
1.314,98.326,21.831,98.326,
19.919,67.616,7.577,67.616,
